Hotel_ID,Hotel_Name,Raw_Hotel_Name,Location,City,State,Landmark,Address
201112,Flagship Hotel Ashirvad,Flagship Hotel Ashirvad,Kanpur,Kanpur,Uttar Pradesh,,"Kanpur, Uttar Pradesh"
201115,OYO Flagship 806859 Quince Elite Mysuru,OYO Flagship 806859 Quince Elite Mysuru,Mysore,Mysore,Karnataka,,"Mysore, Karnataka"
201121,Flagship Hotel Raj Inn Palace,Flagship Hotel Raj Inn Palace,Patna,Patna,Bihar,,"Patna, Bihar"
201127,SPOT ON Sanjay Lodge,SPOT ON Sanjay Lodge,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
201132,OYO Townhouse OAK Armeria,OYO Townhouse OAK Armeria,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
201133,Collection O Hotel Kashi Inn,Collection O Hotel Kashi Inn,Varanasi,Varanasi,Uttar Pradesh,,"Varanasi, Uttar Pradesh"
201134,Flagship Comfort By Comfay,Flagship Comfort By Comfay,Srinagar,Srinagar,Jammu and Kashmir,,"Srinagar, Jammu and Kashmir"
201140,Flagship B N Palace,Flagship B N Palace,Raipur,Raipur,Chhattisgarh,,"Raipur, Chhattisgarh"
201143,Flagship Rajaram Singh Blessing Garden And Hotel,Flagship Rajaram Singh Blessing Garden And Hotel,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
201150,Flagship Bliss Inn,Flagship Bliss Inn,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
201201,Flagship R Inn Palace,Flagship R Inn Palace,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
201207,OYO Hotel J.t Red Star,OYO Hotel J.t Red Star,Bulandshahr,Bulandshahr,Uttar Pradesh,,"Bulandshahr, Uttar Pradesh"
201226,SPOT ON 806950 MMB HOTAL,SPOT ON 806950 MMB HOTAL,Bikaner,Bikaner,Rajasthan,,"Bikaner, Rajasthan"
201236,Collection O Hotel Shri Radhey Inn,Collection O Hotel Shri Radhey Inn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
201330,Super OYO Flagship Green Well Hotel & Restaurant,Super OYO Flagship Green Well Hotel & Restaurant,Rewari,Rewari,Haryana,,"Rewari, Haryana"
201334,Flagship Vr Nooranad Residency,Flagship Vr Nooranad Residency,Pathanamthitta,Pathanamthitta,Kerala,,"Pathanamthitta, Kerala"
201364,SPOT ON Kkh Residency,SPOT ON Kkh Residency,Kochi,Kochi,Kerala,,"Kochi, Kerala"
201366,SPOT ON Sri Ranganatha Boarding And Lodging,SPOT ON Sri Ranganatha Boarding And Lodging,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
201387,Flagship M Suites,Flagship M Suites,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
201471,Flagship Darpan Palace,Flagship Darpan Palace,Ranchi,Ranchi,Jharkhand,,"Ranchi, Jharkhand"
201551,Super OYO Collection O Palm Tree Resort,Super OYO Collection O Palm Tree Resort,Siliguri,Siliguri,West Bengal,,"Siliguri, West Bengal"
201554,OYO The Rich Chair Hotel Restaurant And Banquet Hall,OYO The Rich Chair Hotel Restaurant And Banquet Hall,Kanpur,Kanpur,Uttar Pradesh,,"Kanpur, Uttar Pradesh"
201633,OYO Hotel Sky Bird,OYO Hotel Sky Bird,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
201639,Collection O Hotel Vijay Inn,Collection O Hotel Vijay Inn Near Gomti Riverfront Park,Lucknow,Lucknow,Uttar Pradesh,Near Gomti Riverfront Park,"Near Gomti Riverfront Park, Lucknow, Uttar Pradesh"
201642,Collection O Hotel Kohinoor,Collection O Hotel Kohinoor,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
201655,Flagship Hotel New A V Hospitality,Flagship Hotel New A V Hospitality,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
201923,Super OYO Flagship Hotel Relax Inn,Super OYO Flagship Hotel Relax Inn,Gandhinagar,Gandhinagar,Gujarat,,"Gandhinagar, Gujarat"
201927,OYO Hotel Sarovar Inn,OYO Hotel Sarovar Inn,Ahmedabad,Ahmedabad,Gujarat,,"Ahmedabad, Gujarat"
201943,Flagship Hotel Shivam,Flagship Hotel Shivam,Zirakpur,Zirakpur,Punjab,,"Zirakpur, Punjab"
201945,Super OYO Flagship Cube Resort,Super OYO Flagship Cube Resort,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
201946,Collection O Hotel Maharoopa Palace,Collection O Hotel Maharoopa Palace,Kanpur,Kanpur,Uttar Pradesh,,"Kanpur, Uttar Pradesh"
201981,Flagship The Thangal Hotel,Flagship The Thangal Hotel,Imphal,Imphal,Manipur,,"Imphal, Manipur"
202003,SPOT ON Hotel Rj14,SPOT ON Hotel Rj14,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
202008,Flagship Hotel Apm Inn,Flagship Hotel Apm Inn Opposite Highcourt,Lucknow,Lucknow,Uttar Pradesh,Opposite Highcourt,"Opposite Highcourt, Lucknow, Uttar Pradesh"
202012,Flagship Country Home Inn,Flagship Country Home Inn,Manesar,Manesar,Haryana,,"Manesar, Haryana"
202044,OYO 807440 Flagship NEW TOWNHOUSE,OYO 807440 Flagship NEW TOWNHOUSE,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
202048,Flagship Prayag Deep Hotel,Flagship Prayag Deep Hotel,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
202056,SPOT ON Dreams Residency,SPOT ON Dreams Residency,Trivandrum,Trivandrum,Kerala,,"Trivandrum, Kerala"
202066,Flagship Hotel Radhe,Flagship Hotel Radhe,Manesar,Manesar,Haryana,,"Manesar, Haryana"
202092,Super OYO Flagship HOTEL ANGAN,Super OYO Flagship HOTEL ANGAN,Udaipur,Udaipur,Rajasthan,,"Udaipur, Rajasthan"
202098,Flagship Hotel Green City,Flagship Hotel Green City,Bhopal,Bhopal,Madhya Pradesh,,"Bhopal, Madhya Pradesh"
202112,Collection O Hotel Infini Palace,Collection O Hotel Infini Palace,Surat,Surat,Gujarat,,"Surat, Gujarat"
202173,Flagship Prakash Inn,Flagship Prakash Inn Near Fun Republic Mall,Lucknow,Lucknow,Uttar Pradesh,Near Fun Republic Mall,"Near Fun Republic Mall, Lucknow, Uttar Pradesh"
202236,SPOT ON Ganesh Pashupsatinath In,SPOT ON Ganesh Pashupsatinath In,Gorakhpur,Gorakhpur,Uttar Pradesh,,"Gorakhpur, Uttar Pradesh"
202251,Townhouse 1187 Hotel Square Inn,Townhouse 1187 Hotel Square Inn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
202301,SPOT ON Hotel Kaushlendra Palace,SPOT ON Hotel Kaushlendra Palace,Rajgir,Rajgir,Bihar,,"Rajgir, Bihar"
202303,Super OYO Collection O 807631 Hotel Willowwood Inn,Super OYO Collection O 807631 Hotel Willowwood Inn,Dehradun,Dehradun,Uttarakhand,,"Dehradun, Uttarakhand"
202308,Collection O Tierra Woods,Collection O Tierra Woods,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
202359,Collection O Rk Residency,Collection O Rk Residency,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
202362,OYO Hotel Galaxy,OYO Hotel Galaxy,Bulandshahr,Bulandshahr,Uttar Pradesh,,"Bulandshahr, Uttar Pradesh"
202363,OYO Flagship Prakash Inn,OYO Flagship Prakash Inn,Jamshedpur,Jamshedpur,Jharkhand,,"Jamshedpur, Jharkhand"
202365,Super OYO Flagship 807674 Hotel Sky Line,Super OYO Flagship 807674 Hotel Sky Line,Ludhiana,Ludhiana,Punjab,,"Ludhiana, Punjab"
202428,OYO Flagship 807723 Hotel The Grand Rdc,OYO Flagship 807723 Hotel The Grand Rdc,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
202430,Collection O Hotel Saurabh New,Collection O Hotel Saurabh New,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
202445,Collection O Hotel Leo Palace,Collection O Hotel Leo Palace,Surat,Surat,Gujarat,,"Surat, Gujarat"
202451,OYO 80774C Yaduvanshi Inn,OYO 80774C Yaduvanshi Inn,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
202487,Flagship Sea View Inn,Flagship Sea View Inn,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
202509,OYO B Hotel Starlight B&B,OYO B Hotel Starlight B&B,Bhopal,Bhopal,Madhya Pradesh,,"Bhopal, Madhya Pradesh"
202528,OYO Flagship 807809 Hotel Ashok,OYO Flagship 807809 Hotel Ashok,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
202543,Flagship The R Palace,Flagship The R Palace,Bongaigaon,Bongaigaon,Assam,,"Bongaigaon, Assam"
202544,Flagship Le Pondy Paradise,Flagship Le Pondy Paradise,Pondicherry,Pondicherry,Puducherry,,"Pondicherry, Puducherry"
202608,Flagship Nandi Residency,Flagship Nandi Residency,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
202616,Flagship Hotel Crystal,Flagship Hotel Crystal Near Gomti Riverfront Park,Lucknow,Lucknow,Uttar Pradesh,Near Gomti Riverfront Park,"Near Gomti Riverfront Park, Lucknow, Uttar Pradesh"
202617,Collection O Shovi Beach View Resort,Collection O Shovi Beach View Resort,Alibag,Alibag,Maharashtra,,"Alibag, Maharashtra"
202618,Flagship Delight Hotel,Flagship Delight Hotel,Kota,Kota,Rajasthan,,"Kota, Rajasthan"
202630,Flagship  Fantasy Stay Vibe,Flagship  Fantasy Stay Vibe,Kolkata,Kolkata,West Bengal,,"Kolkata, West Bengal"
202641,Flagship Hotel New Kuber,Flagship Hotel New Kuber,Zirakpur,Zirakpur,Punjab,,"Zirakpur, Punjab"
202645,SPOT ON Mezban Residency,SPOT ON Mezban Residency,Kollam,Kollam,Kerala,,"Kollam, Kerala"
202726,SPOT ON Emerald P G H (Prayag Guest House),SPOT ON Emerald P G H (Prayag Guest House),Kanpur,Kanpur,Uttar Pradesh,,"Kanpur, Uttar Pradesh"
202769,Flagship Amaran Shola Nest,Flagship Amaran Shola Nest,Kodaikanal,Kodaikanal,Tamil Nadu,,"Kodaikanal, Tamil Nadu"
202785,Collection O Hotel Sagar Sky,Collection O Hotel Sagar Sky,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
202794,Flagship 807957 Hotel Blue Breeze,Flagship 807957 Hotel Blue Breeze,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
202811,Flagship 807970 Hotel Mickey Mouse,Flagship 807970 Hotel Mickey Mouse,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
202834,Flagship K G Residency,Flagship K G Residency,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
202837,OYO Naveen Residancy,OYO Naveen Residancy,Manesar,Manesar,Haryana,,"Manesar, Haryana"
202868,OYO Rohtak Guest House,OYO Rohtak Guest House,Rohtak,Rohtak,Haryana,,"Rohtak, Haryana"
202886,Flagship Hotel Elite Inn,Flagship Hotel Elite Inn,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
202887,OYO Flagship R. K. Palace,OYO Flagship R. K. Palace,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
202888,Collection O Hotel Pallava Rajadhani,Collection O Hotel Pallava Rajadhani,Trivandrum,Trivandrum,Kerala,,"Trivandrum, Kerala"
202958,Super OYO New Rock And Wood,Super OYO New Rock And Wood,Pushkar,Pushkar,Rajasthan,,"Pushkar, Rajasthan"
202963,OYO 808054 The Villager's Residency,OYO 808054 The Villager's Residency,Aligarh,Aligarh,Uttar Pradesh,,"Aligarh, Uttar Pradesh"
202975,Flagship Gray Rooms,Flagship Gray Rooms,Surat,Surat,Gujarat,,"Surat, Gujarat"
203140,OYO Flagship Dhruva Residency,OYO Flagship Dhruva Residency,Ambala,Ambala,Haryana,,"Ambala, Haryana"
203166,Flagship Sobha Suites,Flagship Sobha Suites,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
203177,Flagship Hotel La Quinta,Flagship Hotel La Quinta,Surat,Surat,Gujarat,,"Surat, Gujarat"
203193,Collection O 808132 Status Suites,Collection O 808132 Status Suites,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
203208,OYO Flagship 808146 Hotel Heaven,OYO Flagship 808146 Hotel Heaven,Bareilly,Bareilly,Uttar Pradesh,,"Bareilly, Uttar Pradesh"
203224,Collection O Hotel Seth Sanwariya,Collection O Hotel Seth Sanwariya,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
203240,Flagship Hotel Central Plaza,Flagship Hotel Central Plaza,Dehradun,Dehradun,Uttarakhand,,"Dehradun, Uttarakhand"
203395,Flagship New Park Inn,Flagship New Park Inn,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
203403,Collection O Hotel Vedantam,Collection O Hotel Vedantam,Mussoorie,Mussoorie,Uttarakhand,,"Mussoorie, Uttarakhand"
203425,OYO S.m.j Inn,OYO S.m.j Inn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
203559,Collection O Hotel Hemadri Residency,Collection O Hotel Hemadri Residency,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
203576,Flagship Red Rose Hotel & Banquet,Flagship Red Rose Hotel & Banquet,Dhanbad,Dhanbad,Jharkhand,,"Dhanbad, Jharkhand"
203582,OYO Flagship Vrindavan Resort,OYO Flagship Vrindavan Resort,Pratapgarh,Pratapgarh,Uttar Pradesh,,"Pratapgarh, Uttar Pradesh"
203593,POP Uttam Galaxy,POP Uttam Galaxy,Kanpur,Kanpur,Uttar Pradesh,,"Kanpur, Uttar Pradesh"
203595,Collection O 808317 D Trinayan Suites,Collection O 808317 D Trinayan Suites,Dibrugarh,Dibrugarh,Assam,,"Dibrugarh, Assam"
203601,Collection O Relax Stay Apartments,Collection O Relax Stay Apartments,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
203652,Flagship Rajpal Hotel,Flagship Rajpal Hotel,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
203660,OYO Flagship 80835 Hotel Tamanna Inn,OYO Flagship 80835 Hotel Tamanna Inn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
203668,OYO Flagship 808364 Hotel Fortune Suites,OYO Flagship 808364 Hotel Fortune Suites,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
203671,Collection O Hotel Grand Giriraj,Collection O Hotel Grand Giriraj,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
203877,Flagship Hotel Grand Star,Flagship Hotel Grand Star,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
203904,Flagship Hotel Sd Grand,Flagship Hotel Sd Grand,Kanpur,Kanpur,Uttar Pradesh,,"Kanpur, Uttar Pradesh"
203909,Flagship The Classio Grand,Flagship The Classio Grand,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
203930,Super OYO Flagship 808496 Hotel Royal Queen,Super OYO Flagship 808496 Hotel Royal Queen,Surat,Surat,Gujarat,,"Surat, Gujarat"
203944,Super OYO Flagship Sai Baba Palace Boarding And Lodging,Super OYO Flagship Sai Baba Palace Boarding And Lodging,Bidar,Bidar,Karnataka,,"Bidar, Karnataka"
203950,Flagship Hotel Magnus,Flagship Hotel Magnus,Surat,Surat,Gujarat,,"Surat, Gujarat"
203959,Super OYO Flagship 808524 Mr Crown Inn To Inn,Super OYO Flagship 808524 Mr Crown Inn To Inn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
203987,Flagship Hotel Shiv Mahima,Flagship Hotel Shiv Mahima,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
203997,OYO Flagship 80855 HOTEL R GRAND,OYO Flagship 80855 HOTEL R GRAND,Vijayawada,Vijayawada,Andhra Pradesh,,"Vijayawada, Andhra Pradesh"
204010,Collection O Naveen Stay,Collection O Naveen Stay,Manesar,Manesar,Haryana,,"Manesar, Haryana"
204013,M Residency,M Residency,Cuttack,Cuttack,Odisha,,"Cuttack, Odisha"
204015,OYO Flagship 80857 Hotel Lilla Paradise,OYO Flagship 80857 Hotel Lilla Paradise,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
204017,Flagship Hotel Silver Dreams By Loknath Inn,Flagship Hotel Silver Dreams By Loknath Inn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
204021,Flagship Royal Residency,Flagship Royal Residency,Namakkal,Namakkal,Tamil Nadu,,"Namakkal, Tamil Nadu"
204037,Collection O Hotel Blue Diamond,Collection O Hotel Blue Diamond,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
204041,Flagship Majestic Abode,Flagship Majestic Abode,Trivandrum,Trivandrum,Kerala,,"Trivandrum, Kerala"
204045,Super OYO Flagship Prima Palace,Super OYO Flagship Prima Palace,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
204090,Collection O Krystal Inn,Collection O Krystal Inn,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
204105,Flagship Continental Guesthouse,Flagship Continental Guesthouse,Srinagar,Srinagar,Jammu and Kashmir,,"Srinagar, Jammu and Kashmir"
204111,Collection O 808636 Venky''s Stay Inn,Collection O 808636 Venky''s Stay Inn,Udupi-Manipal,Udupi-Manipal,Karnataka,,"Udupi-Manipal, Karnataka"
204112,Flagship Hotel Yuvaraj Palace Vijayawada,Flagship Hotel Yuvaraj Palace Vijayawada,Vijayawada,Vijayawada,Andhra Pradesh,,"Vijayawada, Andhra Pradesh"
204117,Super OYO Collection O Islander Inn,Super OYO Collection O Islander Inn,Port-Blair,Port-Blair,Andaman and Nicobar Islands,,"Port-Blair, Andaman and Nicobar Islands"
204196,OYO Townhouse 1191 Hotel M J Palace,OYO Townhouse 1191 Hotel M J Palace,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
204199,Flagship Pari Hotel,Flagship Pari Hotel,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
204208,Super OYO Collection O 808702 Royal Rooms,Super OYO Collection O 808702 Royal Rooms,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
204311,Collection O Hotel Ganga Sports,Collection O Hotel Ganga Sports,Haridwar,Haridwar,Uttarakhand,,"Haridwar, Uttarakhand"
204321,Flagship 808778 The Heart Residency,Flagship 808778 The Heart Residency,Ramgarh,Ramgarh,Jharkhand,,"Ramgarh, Jharkhand"
204332,Flagship The Silver Tree,Flagship The Silver Tree,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
204333,SPOT ON Ss Residency,SPOT ON Ss Residency,Kollam,Kollam,Kerala,,"Kollam, Kerala"
204341,Flagship Hotel Aradhya Galaxy,Flagship Hotel Aradhya Galaxy,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
204342,Flagship Krs Comforts,Flagship Krs Comforts,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
204343,Flagship Gokul Residency,Flagship Gokul Residency,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
204350,OYO Shree Ram Garden,OYO Shree Ram Garden,Ratlam,Ratlam,Madhya Pradesh,,"Ratlam, Madhya Pradesh"
204354,Flagship Hotel Gulmohar Inn,Flagship Hotel Gulmohar Inn,Bhopal,Bhopal,Madhya Pradesh,,"Bhopal, Madhya Pradesh"
204401,OYO Grand Samrat,OYO Grand Samrat,Tenali,Tenali,Andhra Pradesh,,"Tenali, Andhra Pradesh"
204409,Super OYO 808837 Hotel Av Priya,Super OYO 808837 Hotel Av Priya,Rajgir,Rajgir,Bihar,,"Rajgir, Bihar"
204435,Super OYO Flagship Shambhu Hotel,Super OYO Flagship Shambhu Hotel,Ayodhya,Ayodhya,Uttar Pradesh,,"Ayodhya, Uttar Pradesh"
204475,Super OYO Townhouse 1196 Shubhkamna Grand,Super OYO Townhouse 1196 Shubhkamna Grand,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
204478,Flagship The Shan Inn,Flagship The Shan Inn,Bhopal,Bhopal,Madhya Pradesh,,"Bhopal, Madhya Pradesh"
204480,SPOT ON Sree Ranganatha Boarding And Lodging 2,SPOT ON Sree Ranganatha Boarding And Lodging 2,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
204491,OYO Devmahal Hotel,OYO Devmahal Hotel,Jodhpur,Jodhpur,Rajasthan,,"Jodhpur, Rajasthan"
204499,Collection O Hotel Royal Gold,Collection O Hotel Royal Gold,Vadodara,Vadodara,Gujarat,,"Vadodara, Gujarat"
204516,SPOT ON 80892 Hotel Shri Gopi,SPOT ON 80892 Hotel Shri Gopi,Bhopal,Bhopal,Madhya Pradesh,,"Bhopal, Madhya Pradesh"
204528,Flagship Satguru Residency,Flagship Satguru Residency,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
204556,Flagship Hotel Shubham International,Flagship Hotel Shubham International,Dhanbad,Dhanbad,Jharkhand,,"Dhanbad, Jharkhand"
204577,Super OYO Flagship Hotel Stay Inn,Super OYO Flagship Hotel Stay Inn,Ahmedabad,Ahmedabad,Gujarat,,"Ahmedabad, Gujarat"
204588,Super OYO Flagship Siri Varshini Inn,Super OYO Flagship Siri Varshini Inn,Visakhapatnam,Visakhapatnam,Andhra Pradesh,,"Visakhapatnam, Andhra Pradesh"
204596,Collection O Hotel Golden Moon,Collection O Hotel Golden Moon,Meerut,Meerut,Uttar Pradesh,,"Meerut, Uttar Pradesh"
204597,Super OYO Shiva The Midas Farm,Super OYO Shiva The Midas Farm,Gurgaon,Gurgaon,Haryana,,"Gurgaon, Haryana"
204631,Flagship Sathyakanth Comforts,Flagship Sathyakanth Comforts,Hassan,Hassan,Karnataka,,"Hassan, Karnataka"
204644,Flagship Chalukya Comforts,Flagship Chalukya Comforts,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
204645,Flagship Sree Lakshmi Comfort,Flagship Sree Lakshmi Comfort,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
204665,Collection O Hotel Shree Keshva,Collection O Hotel Shree Keshva,Bhopal,Bhopal,Madhya Pradesh,,"Bhopal, Madhya Pradesh"
204712,OYO Hotel Limewood,OYO Hotel Limewood,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
204725,Super OYO Collection O Hotel Florence,Super OYO Collection O Hotel Florence,Mussoorie,Mussoorie,Uttarakhand,,"Mussoorie, Uttarakhand"
204747,Flagship Hotel Happy Stay,Flagship Hotel Happy Stay,Surat,Surat,Gujarat,,"Surat, Gujarat"
204810,OYO Shree Ambika Hotels,OYO Shree Ambika Hotels,Bhiwadi,Bhiwadi,Rajasthan,,"Bhiwadi, Rajasthan"
204815,Super OYO Collection O 809163 A Unit Of Fantail Hospitality Hotel Pr,Super OYO Collection O 809163 A Unit Of Fantail Hospitality Hotel Pr,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
204844,OYO 809191 Tirupati Guest Inn,OYO 809191 Tirupati Guest Inn,Digha,Digha,West Bengal,,"Digha, West Bengal"
204865,SPOT ON Svn Hotel And Lodging,SPOT ON Svn Hotel And Lodging,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
204874,Flagship Hotel Aditya Grand,Flagship Hotel Aditya Grand,Vijayawada,Vijayawada,Andhra Pradesh,,"Vijayawada, Andhra Pradesh"
204896,POP The Villager's Residency,POP The Villager's Residency,Kasganj,Kasganj,Uttar Pradesh,,"Kasganj, Uttar Pradesh"
204927,Flagship Alsha Inn,Flagship Alsha Inn,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
204929,Collection O The Grand Megha Resort,Collection O The Grand Megha Resort,Jorhat,Jorhat,Assam,,"Jorhat, Assam"
204952,Collection O Hotel Shanti Priya,Collection O Hotel Shanti Priya,Darjeeling,Darjeeling,West Bengal,,"Darjeeling, West Bengal"
204961,Flagship Palacial Pondi,Flagship Palacial Pondi,Pondicherry,Pondicherry,Puducherry,,"Pondicherry, Puducherry"
204963,SPOT ON 809299 The Sanvi Lodge,SPOT ON 809299 The Sanvi Lodge,Jorhat,Jorhat,Assam,,"Jorhat, Assam"
204967,Flagship Hotel Ns Guest Inn,Flagship Hotel Ns Guest Inn,Visakhapatnam,Visakhapatnam,Andhra Pradesh,,"Visakhapatnam, Andhra Pradesh"
204970,Flagship Hill View Resorts,Flagship Hill View Resorts,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
204974,Flagship Royal County Inn,Flagship Royal County Inn,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
204987,Collection O Nandi Comforts,Collection O Nandi Comforts,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
204999,Flagship Hotel Boss,Flagship Hotel Boss,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
205003,Flagship Siddharth Villa,Flagship Siddharth Villa,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
205009,Super OYO Collection O Orchid Residency Medavakkam,Super OYO Collection O Orchid Residency Medavakkam,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
205025,Super OYO COLLECTION O HOTEL THE LOOP,Super OYO COLLECTION O HOTEL THE LOOP,Darjeeling,Darjeeling,West Bengal,,"Darjeeling, West Bengal"
205049,SPOT ON Hotel The Annie,SPOT ON Hotel The Annie,Bilaspur,Bilaspur,Chhattisgarh,,"Bilaspur, Chhattisgarh"
205051,Flagship Elite Residency,Flagship Elite Residency,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
205055,Townhouse Atharv Palace,Townhouse Atharv Palace,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
205059,Super OYO Flagship 809389 Hotel Devi Guest Rooms,Super OYO Flagship 809389 Hotel Devi Guest Rooms,Guntur,Guntur,Andhra Pradesh,,"Guntur, Andhra Pradesh"
205069,Super OYO Flagship Hotel Saffron,Super OYO Flagship Hotel Saffron,Meerut,Meerut,Uttar Pradesh,,"Meerut, Uttar Pradesh"
